age,sex,scenario,scen,prop,mode,max_walk,max_cycle,purpose,title1
20-39,females and males,Base case,all_2_0,0.1122053304730624,Public transport,2,0,all,2km ≥ walking
20-39,females and males,Base case,all_2_0,0.287151454683064,Walking,2,0,all,2km ≥ walking
20-39,females and males,Base case,commuting_2_0,0.014052447472186366,Cycling,2,0,commuting,2km ≥ walking
20-39,females and males,Base case,commuting_2_0,0.5791822931953814,Car,2,0,commuting,2km ≥ walking
20-39,females and males,Base case,commuting_2_0,0.007408474176305872,Other,2,0,commuting,2km ≥ walking
20-39,females and males,Base case,commuting_2_0,0.1122053304730624,Public transport,2,0,commuting,2km ≥ walking
20-39,females and males,Base case,commuting_2_0,0.287151454683064,Walking,2,0,commuting,2km ≥ walking
20-39,females and males,Base case,all_2_5,0.014052447472186366,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,all_2_5,0.5791822931953814,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,all_2_5,0.007408474176305872,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,all_2_5,0.1122053304730624,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,all_2_5,0.287151454683064,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,commuting_2_5,0.014052447472186366,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,commuting_2_5,0.5791822931953814,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,commuting_2_5,0.007408474176305872,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,commuting_2_5,0.1122053304730624,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Base case,commuting_2_5,0.287151454683064,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_0_2,0.1018456100867717,Cycling,0,2,all,2km ≥ cycling
20-39,females and males,Scenario,all_0_2,0.49138913058079603,Car,0,2,all,2km ≥ cycling
20-39,females and males,Scenario,all_0_2,0.007408474176305872,Other,0,2,all,2km ≥ cycling
20-39,females and males,Scenario,all_0_2,0.1122053304730624,Public transport,0,2,all,2km ≥ cycling
20-39,females and males,Scenario,all_0_2,0.287151454683064,Walking,0,2,all,2km ≥ cycling
20-39,females and males,Scenario,commuting_0_2,0.02568267619274725,Cycling,0,2,commuting,2km ≥ cycling
20-39,females and males,Scenario,commuting_0_2,0.5675520644748205,Car,0,2,commuting,2km ≥ cycling
20-39,females and males,Scenario,commuting_0_2,0.007408474176305872,Other,0,2,commuting,2km ≥ cycling
20-39,females and males,Scenario,commuting_0_2,0.1122053304730624,Public transport,0,2,commuting,2km ≥ cycling
20-39,females and males,Scenario,commuting_0_2,0.287151454683064,Walking,0,2,commuting,2km ≥ cycling
20-39,females and males,Scenario,all_0_5,0.24577612304398125,Cycling,0,5,all,5km ≥ cycling
20-39,females and males,Scenario,all_0_5,0.3474586176235865,Car,0,5,all,5km ≥ cycling
20-39,females and males,Scenario,all_0_5,0.007408474176305872,Other,0,5,all,5km ≥ cycling
20-39,females and males,Scenario,all_0_5,0.1122053304730624,Public transport,0,5,all,5km ≥ cycling
20-39,females and males,Scenario,all_0_5,0.287151454683064,Walking,0,5,all,5km ≥ cycling
20-39,females and males,Scenario,commuting_0_5,0.05401299575579687,Cycling,0,5,commuting,5km ≥ cycling
20-39,females and males,Scenario,commuting_0_5,0.5392217449117709,Car,0,5,commuting,5km ≥ cycling
20-39,females and males,Scenario,commuting_0_5,0.007408474176305872,Other,0,5,commuting,5km ≥ cycling
20-39,females and males,Scenario,commuting_0_5,0.1122053304730624,Public transport,0,5,commuting,5km ≥ cycling
20-39,females and males,Scenario,commuting_0_5,0.287151454683064,Walking,0,5,commuting,5km ≥ cycling
20-39,females and males,Scenario,all_1_0,0.014052447472186366,Cycling,1,0,all,1km ≥ walking
20-39,females and males,Scenario,all_1_0,0.5547274322079643,Car,1,0,all,1km ≥ walking
20-39,females and males,Scenario,all_1_0,0.007408474176305872,Other,1,0,all,1km ≥ walking
20-39,females and males,Scenario,all_1_0,0.1122053304730624,Public transport,1,0,all,1km ≥ walking
20-39,females and males,Scenario,all_1_0,0.31160631567048114,Walking,1,0,all,1km ≥ walking
20-39,females and males,Scenario,commuting_1_0,0.014052447472186366,Cycling,1,0,commuting,1km ≥ walking
20-39,females and males,Scenario,commuting_1_0,0.5760516215601379,Car,1,0,commuting,1km ≥ walking
20-39,females and males,Scenario,commuting_1_0,0.007408474176305872,Other,1,0,commuting,1km ≥ walking
20-39,females and males,Scenario,commuting_1_0,0.1122053304730624,Public transport,1,0,commuting,1km ≥ walking
20-39,females and males,Scenario,commuting_1_0,0.2902821263183075,Walking,1,0,commuting,1km ≥ walking
20-39,females and males,Scenario,all_1_2,0.07739074909935457,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,all_1_2,0.49138913058079603,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,all_1_2,0.007408474176305872,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,all_1_2,0.1122053304730624,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,all_1_2,0.31160631567048114,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,commuting_1_2,0.02255200455750376,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,commuting_1_2,0.5675520644748205,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,commuting_1_2,0.007408474176305872,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,commuting_1_2,0.1122053304730624,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,commuting_1_2,0.2902821263183075,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females and males,Scenario,all_1_5,0.2213212620565641,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_1_5,0.3474586176235865,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_1_5,0.007408474176305872,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_1_5,0.1122053304730624,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_1_5,0.31160631567048114,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_1_5,0.05088232412055338,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_1_5,0.5392217449117709,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_1_5,0.007408474176305872,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_1_5,0.1122053304730624,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_1_5,0.2902821263183075,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_2_0,0.014052447472186366,Cycling,2,0,all,2km ≥ walking
20-39,females and males,Scenario,all_2_0,0.49138913058079603,Car,2,0,all,2km ≥ walking
20-39,females and males,Scenario,all_2_0,0.007408474176305872,Other,2,0,all,2km ≥ walking
20-39,females and males,Scenario,all_2_0,0.1122053304730624,Public transport,2,0,all,2km ≥ walking
20-39,females and males,Scenario,all_2_0,0.37494461729764933,Walking,2,0,all,2km ≥ walking
20-39,females and males,Scenario,commuting_2_0,0.014052447472186366,Cycling,2,0,commuting,2km ≥ walking
20-39,females and males,Scenario,commuting_2_0,0.5675520644748205,Car,2,0,commuting,2km ≥ walking
20-39,females and males,Scenario,commuting_2_0,0.007408474176305872,Other,2,0,commuting,2km ≥ walking
20-39,females and males,Scenario,commuting_2_0,0.1122053304730624,Public transport,2,0,commuting,2km ≥ walking
20-39,females and males,Scenario,commuting_2_0,0.2987816834036249,Walking,2,0,commuting,2km ≥ walking
20-39,females and males,Scenario,all_2_5,0.1579829604293959,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_2_5,0.3474586176235865,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_2_5,0.007408474176305872,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_2_5,0.1122053304730624,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,all_2_5,0.37494461729764933,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_2_5,0.04238276703523599,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_2_5,0.5392217449117709,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_2_5,0.007408474176305872,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_2_5,0.1122053304730624,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females and males,Scenario,commuting_2_5,0.2987816834036249,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,all_0_2,0.018464237813515468,Cycling,0,2,all,2km ≥ cycling
all age groups,males,Base case,all_0_2,0.631459398182303,Car,0,2,all,2km ≥ cycling
all age groups,males,Base case,all_0_2,0.008698255560090472,Other,0,2,all,2km ≥ cycling
all age groups,males,Base case,all_0_2,0.08576283202345988,Public transport,0,2,all,2km ≥ cycling
all age groups,males,Base case,all_0_2,0.25561527642063114,Walking,0,2,all,2km ≥ cycling
all age groups,males,Base case,commuting_0_2,0.018464237813515468,Cycling,0,2,commuting,2km ≥ cycling
all age groups,males,Base case,commuting_0_2,0.631459398182303,Car,0,2,commuting,2km ≥ cycling
all age groups,males,Base case,commuting_0_2,0.008698255560090472,Other,0,2,commuting,2km ≥ cycling
all age groups,males,Base case,commuting_0_2,0.08576283202345988,Public transport,0,2,commuting,2km ≥ cycling
all age groups,males,Base case,commuting_0_2,0.25561527642063114,Walking,0,2,commuting,2km ≥ cycling
all age groups,males,Base case,all_0_5,0.018464237813515468,Cycling,0,5,all,5km ≥ cycling
all age groups,males,Base case,all_0_5,0.631459398182303,Car,0,5,all,5km ≥ cycling
all age groups,males,Base case,all_0_5,0.008698255560090472,Other,0,5,all,5km ≥ cycling
all age groups,males,Base case,all_0_5,0.08576283202345988,Public transport,0,5,all,5km ≥ cycling
all age groups,males,Base case,all_0_5,0.25561527642063114,Walking,0,5,all,5km ≥ cycling
all age groups,males,Base case,commuting_0_5,0.018464237813515468,Cycling,0,5,commuting,5km ≥ cycling
all age groups,males,Base case,commuting_0_5,0.631459398182303,Car,0,5,commuting,5km ≥ cycling
all age groups,males,Base case,commuting_0_5,0.008698255560090472,Other,0,5,commuting,5km ≥ cycling
all age groups,males,Base case,commuting_0_5,0.08576283202345988,Public transport,0,5,commuting,5km ≥ cycling
all age groups,males,Base case,commuting_0_5,0.25561527642063114,Walking,0,5,commuting,5km ≥ cycling
all age groups,males,Base case,all_1_0,0.018464237813515468,Cycling,1,0,all,1km ≥ walking
all age groups,males,Base case,all_1_0,0.631459398182303,Car,1,0,all,1km ≥ walking
all age groups,males,Base case,all_1_0,0.008698255560090472,Other,1,0,all,1km ≥ walking
all age groups,males,Base case,all_1_0,0.08576283202345988,Public transport,1,0,all,1km ≥ walking
all age groups,males,Base case,all_1_0,0.25561527642063114,Walking,1,0,all,1km ≥ walking
all age groups,males,Base case,commuting_1_0,0.018464237813515468,Cycling,1,0,commuting,1km ≥ walking
all age groups,males,Base case,commuting_1_0,0.631459398182303,Car,1,0,commuting,1km ≥ walking
all age groups,males,Base case,commuting_1_0,0.008698255560090472,Other,1,0,commuting,1km ≥ walking
all age groups,males,Base case,commuting_1_0,0.08576283202345988,Public transport,1,0,commuting,1km ≥ walking
all age groups,males,Base case,commuting_1_0,0.25561527642063114,Walking,1,0,commuting,1km ≥ walking
all age groups,males,Base case,all_1_2,0.018464237813515468,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,all_1_2,0.631459398182303,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,all_1_2,0.008698255560090472,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,all_1_2,0.08576283202345988,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,all_1_2,0.25561527642063114,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,commuting_1_2,0.018464237813515468,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,commuting_1_2,0.631459398182303,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,commuting_1_2,0.008698255560090472,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,commuting_1_2,0.08576283202345988,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,commuting_1_2,0.25561527642063114,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Base case,all_1_5,0.018464237813515468,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,all_1_5,0.631459398182303,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,all_1_5,0.008698255560090472,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,all_1_5,0.08576283202345988,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,all_1_5,0.25561527642063114,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_1_5,0.018464237813515468,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_1_5,0.631459398182303,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_1_5,0.008698255560090472,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_1_5,0.08576283202345988,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_1_5,0.25561527642063114,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Base case,all_2_0,0.018464237813515468,Cycling,2,0,all,2km ≥ walking
all age groups,males,Base case,all_2_0,0.631459398182303,Car,2,0,all,2km ≥ walking
all age groups,males,Base case,all_2_0,0.008698255560090472,Other,2,0,all,2km ≥ walking
all age groups,males,Base case,all_2_0,0.08576283202345988,Public transport,2,0,all,2km ≥ walking
all age groups,males,Base case,all_2_0,0.25561527642063114,Walking,2,0,all,2km ≥ walking
all age groups,males,Base case,commuting_2_0,0.018464237813515468,Cycling,2,0,commuting,2km ≥ walking
all age groups,males,Base case,commuting_2_0,0.631459398182303,Car,2,0,commuting,2km ≥ walking
all age groups,males,Base case,commuting_2_0,0.008698255560090472,Other,2,0,commuting,2km ≥ walking
all age groups,males,Base case,commuting_2_0,0.08576283202345988,Public transport,2,0,commuting,2km ≥ walking
all age groups,males,Base case,commuting_2_0,0.25561527642063114,Walking,2,0,commuting,2km ≥ walking
all age groups,males,Base case,all_2_5,0.018464237813515468,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,all_2_5,0.631459398182303,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,all_2_5,0.008698255560090472,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,all_2_5,0.08576283202345988,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,all_2_5,0.25561527642063114,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_2_5,0.018464237813515468,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_2_5,0.631459398182303,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_2_5,0.008698255560090472,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_2_5,0.08576283202345988,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Base case,commuting_2_5,0.25561527642063114,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,all_0_2,0.11788409270936828,Cycling,0,2,all,2km ≥ cycling
all age groups,males,Scenario,all_0_2,0.5320395432864502,Car,0,2,all,2km ≥ cycling
all age groups,males,Scenario,all_0_2,0.008698255560090472,Other,0,2,all,2km ≥ cycling
all age groups,males,Scenario,all_0_2,0.08576283202345988,Public transport,0,2,all,2km ≥ cycling
all age groups,males,Scenario,all_0_2,0.25561527642063114,Walking,0,2,all,2km ≥ cycling
all age groups,males,Scenario,commuting_0_2,0.030606984264122842,Cycling,0,2,commuting,2km ≥ cycling
all age groups,males,Scenario,commuting_0_2,0.6193166517316957,Car,0,2,commuting,2km ≥ cycling
all age groups,males,Scenario,commuting_0_2,0.008698255560090472,Other,0,2,commuting,2km ≥ cycling
all age groups,males,Scenario,commuting_0_2,0.08576283202345988,Public transport,0,2,commuting,2km ≥ cycling
all age groups,males,Scenario,commuting_0_2,0.25561527642063114,Walking,0,2,commuting,2km ≥ cycling
all age groups,males,Scenario,all_0_5,0.2828549624501351,Cycling,0,5,all,5km ≥ cycling
all age groups,males,Scenario,all_0_5,0.3670686735456834,Car,0,5,all,5km ≥ cycling
all age groups,males,Scenario,all_0_5,0.008698255560090472,Other,0,5,all,5km ≥ cycling
all age groups,males,Scenario,all_0_5,0.08576283202345988,Public transport,0,5,all,5km ≥ cycling
all age groups,males,Scenario,all_0_5,0.25561527642063114,Walking,0,5,all,5km ≥ cycling
all age groups,males,Scenario,commuting_0_5,0.05497637732231966,Cycling,0,5,commuting,5km ≥ cycling
all age groups,males,Scenario,commuting_0_5,0.5949472586734988,Car,0,5,commuting,5km ≥ cycling
all age groups,males,Scenario,commuting_0_5,0.008698255560090472,Other,0,5,commuting,5km ≥ cycling
all age groups,males,Scenario,commuting_0_5,0.08576283202345988,Public transport,0,5,commuting,5km ≥ cycling
all age groups,males,Scenario,commuting_0_5,0.25561527642063114,Walking,0,5,commuting,5km ≥ cycling
all age groups,males,Scenario,all_1_0,0.018464237813515468,Cycling,1,0,all,1km ≥ walking
all age groups,males,Scenario,all_1_0,0.6018187452217348,Car,1,0,all,1km ≥ walking
all age groups,males,Scenario,all_1_0,0.008698255560090472,Other,1,0,all,1km ≥ walking
all age groups,males,Scenario,all_1_0,0.08576283202345988,Public transport,1,0,all,1km ≥ walking
all age groups,males,Scenario,all_1_0,0.28525592938119937,Walking,1,0,all,1km ≥ walking
all age groups,males,Scenario,commuting_1_0,0.018464237813515468,Cycling,1,0,commuting,1km ≥ walking
all age groups,males,Scenario,commuting_1_0,0.6275114400046803,Car,1,0,commuting,1km ≥ walking
all age groups,males,Scenario,commuting_1_0,0.008698255560090472,Other,1,0,commuting,1km ≥ walking
all age groups,males,Scenario,commuting_1_0,0.08576283202345988,Public transport,1,0,commuting,1km ≥ walking
all age groups,males,Scenario,commuting_1_0,0.2595632345982539,Walking,1,0,commuting,1km ≥ walking
all age groups,males,Scenario,all_1_2,0.08824343974880004,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,all_1_2,0.5320395432864502,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,all_1_2,0.008698255560090472,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,all_1_2,0.08576283202345988,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,all_1_2,0.28525592938119937,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,commuting_1_2,0.026659026086500066,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,commuting_1_2,0.6193166517316957,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,commuting_1_2,0.008698255560090472,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,commuting_1_2,0.08576283202345988,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,commuting_1_2,0.2595632345982539,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,males,Scenario,all_1_5,0.25321430948956686,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,all_1_5,0.3670686735456834,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,all_1_5,0.008698255560090472,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,all_1_5,0.08576283202345988,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,all_1_5,0.28525592938119937,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_1_5,0.051028419144696885,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_1_5,0.5949472586734988,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_1_5,0.008698255560090472,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_1_5,0.08576283202345988,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_1_5,0.2595632345982539,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,males,Scenario,all_2_0,0.018464237813515468,Cycling,2,0,all,2km ≥ walking
all age groups,males,Scenario,all_2_0,0.5320395432864502,Car,2,0,all,2km ≥ walking
all age groups,males,Scenario,all_2_0,0.008698255560090472,Other,2,0,all,2km ≥ walking
all age groups,males,Scenario,all_2_0,0.08576283202345988,Public transport,2,0,all,2km ≥ walking
all age groups,males,Scenario,all_2_0,0.35503513131648395,Walking,2,0,all,2km ≥ walking
all age groups,males,Scenario,commuting_2_0,0.018464237813515468,Cycling,2,0,commuting,2km ≥ walking
all age groups,males,Scenario,commuting_2_0,0.6193166517316957,Car,2,0,commuting,2km ≥ walking
all age groups,males,Scenario,commuting_2_0,0.008698255560090472,Other,2,0,commuting,2km ≥ walking
all age groups,males,Scenario,commuting_2_0,0.08576283202345988,Public transport,2,0,commuting,2km ≥ walking
all age groups,males,Scenario,commuting_2_0,0.2677580228712385,Walking,2,0,commuting,2km ≥ walking
all age groups,males,Scenario,all_2_5,0.1834351075542823,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,all_2_5,0.3670686735456834,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,all_2_5,0.008698255560090472,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,all_2_5,0.08576283202345988,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,all_2_5,0.35503513131648395,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_2_5,0.04283363087171228,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_2_5,0.5949472586734988,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_2_5,0.008698255560090472,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_2_5,0.08576283202345988,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,males,Scenario,commuting_2_5,0.2677580228712385,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,all_0_2,0.008105780410790651,Cycling,0,2,all,2km ≥ cycling
all age groups,females,Base case,all_0_2,0.6262529893379819,Car,0,2,all,2km ≥ cycling
all age groups,females,Base case,all_0_2,0.0058605157707603975,Other,0,2,all,2km ≥ cycling
all age groups,females,Base case,all_0_2,0.08243106095926937,Public transport,0,2,all,2km ≥ cycling
all age groups,females,Base case,all_0_2,0.2773496535211976,Walking,0,2,all,2km ≥ cycling
all age groups,females,Base case,commuting_0_2,0.008105780410790651,Cycling,0,2,commuting,2km ≥ cycling
all age groups,females,Base case,commuting_0_2,0.6262529893379819,Car,0,2,commuting,2km ≥ cycling
all age groups,females,Base case,commuting_0_2,0.0058605157707603975,Other,0,2,commuting,2km ≥ cycling
all age groups,females,Base case,commuting_0_2,0.08243106095926937,Public transport,0,2,commuting,2km ≥ cycling
all age groups,females,Base case,commuting_0_2,0.2773496535211976,Walking,0,2,commuting,2km ≥ cycling
all age groups,females,Base case,all_0_5,0.008105780410790651,Cycling,0,5,all,5km ≥ cycling
all age groups,females,Base case,all_0_5,0.6262529893379819,Car,0,5,all,5km ≥ cycling
all age groups,females,Base case,all_0_5,0.0058605157707603975,Other,0,5,all,5km ≥ cycling
all age groups,females,Base case,all_0_5,0.08243106095926937,Public transport,0,5,all,5km ≥ cycling
all age groups,females,Base case,all_0_5,0.2773496535211976,Walking,0,5,all,5km ≥ cycling
all age groups,females,Base case,commuting_0_5,0.008105780410790651,Cycling,0,5,commuting,5km ≥ cycling
all age groups,females,Base case,commuting_0_5,0.6262529893379819,Car,0,5,commuting,5km ≥ cycling
all age groups,females,Base case,commuting_0_5,0.0058605157707603975,Other,0,5,commuting,5km ≥ cycling
all age groups,females,Base case,commuting_0_5,0.08243106095926937,Public transport,0,5,commuting,5km ≥ cycling
all age groups,females,Base case,commuting_0_5,0.2773496535211976,Walking,0,5,commuting,5km ≥ cycling
all age groups,females,Base case,all_1_0,0.008105780410790651,Cycling,1,0,all,1km ≥ walking
all age groups,females,Base case,all_1_0,0.6262529893379819,Car,1,0,all,1km ≥ walking
all age groups,females,Base case,all_1_0,0.0058605157707603975,Other,1,0,all,1km ≥ walking
all age groups,females,Base case,all_1_0,0.08243106095926937,Public transport,1,0,all,1km ≥ walking
all age groups,females,Base case,all_1_0,0.2773496535211976,Walking,1,0,all,1km ≥ walking
